"Time","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","Amount","Class"
46185,1.13727411117837,-0.00181638254271491,0.245144502793977,1.22110226725199,-0.104355175513603,0.288109545105715,-0.168406979458383,0.261817116794034,0.345491461981584,0.0997917864237615,0.53937335161747,0.083790012933235,-2.08721673289926,0.627392593634545,-0.55827593507738,-0.339971657491768,0.00378224269166894,-0.138244604738936,0.0576123532953089,-0.285490165369526,-0.0919191281722091,-0.164172414372239,-0.0947262325163996,-0.340095117927249,0.610466259303426,-0.303782114279694,0.0223977272938201,-0.00104332880320914,11.66,"0"
46186,1.23716009426929,0.26868252285188,0.326080320425817,2.38425782063009,0.170294782680464,0.574162359805555,-0.170879089433213,0.176773719058159,0.0582267272861336,0.569184724871112,-2.40909292803957,-1.13369015321523,-1.45750781224602,0.128216045573002,-0.353709024081659,0.76063752273613,-0.656213620965813,-0.024722489566473,-0.0463118219968717,-0.213936722398048,-0.396163555019585,-1.11929071585625,-0.0738537569051833,-1.07961843302646,0.505518084320802,-0.088777459856928,-0.00474202932736357,0.010298351697869,12.06,"0"
46186,-0.528725246587144,-0.22761875936613,1.18589403403362,-0.489053482855031,0.145010363748817,-0.667808315042551,-0.634714196781994,0.084416615765406,-1.62406820323509,0.422047147833693,2.2685035144677,0.234719651641408,0.74488712792445,-1.10121930731304,0.701514011142159,0.900022638973008,1.36642534910326,-1.02921794599551,1.4088231822172,0.140239827379176,0.0189207643361435,0.0251013494512354,-0.00337319336750314,0.159998168791174,-0.620069467876119,-0.409725092526293,0.0690978210342345,0.00329840457975576,15,"0"
46186,-4.51713308687573,-3.44615190739794,0.354281338611499,-1.47118302612018,-1.75620202804792,2.5592222652891,0.658009073932108,1.414042611489,-0.877131945885616,-1.48328369101788,0.866303464844314,0.161147597545231,-0.790944228973984,-0.0497346240646076,-1.13974256399364,0.96554668524404,1.19260881085591,-2.57759179329965,-1.67954801352043,-0.404470851914263,0.187058496057868,0.619257591713746,1.35801167927649,-1.34255790424559,0.573435624635532,-0.315851202519162,0.407584942151591,-1.19301017554169,497.26,"0"
46187,-1.48925767707629,-0.416027142311713,1.2840958807606,-0.832380835756394,-0.638219138985904,1.98836131886059,1.44212222320819,0.329295115293438,0.0544727752772842,-1.25092896686032,0.215742361588355,0.203377277042592,-0.248014640240603,-0.183356853837098,1.05326452743618,-0.86343806953396,0.791107816775818,-2.21298553902993,-1.91810184867641,-0.161619796827329,0.126202036219474,0.588923952920562,0.390390969830267,-0.896316076204951,-0.337216053147988,1.0001206268731,0.0848942200838879,0.0282241142364818,363,"0"
46188,-6.40579875194697,-2.11856219207361,-1.38751126972967,-2.5425015534423,0.550189403652969,-0.0917995082911079,-0.897632556267197,-1.73269905898274,2.0894258562145,-0.68810381047092,0.100732927971545,1.86348042374333,1.10929284520448,-0.0886366383713126,-0.232693027838817,0.750859016128589,-0.843071766013217,0.15674651680321,-0.0589226161499798,-2.65852500194103,1.58382208335938,-0.295707017233273,1.05929424623232,-1.24005265777956,0.77174431173819,-0.175322645324845,0.234262064841699,0.947713749010835,9,"0"
46189,1.01964003044519,-0.362608760769325,1.00876921409478,1.6802830374205,-0.641014163996204,0.804322425640456,-0.533229947347905,0.338311574161004,1.38281484649819,-0.41493727522452,-1.55438492677931,0.472050761848484,-0.935618378046216,-0.607011203818441,-1.59074548055261,-1.00124282935648,0.687226296913404,-1.13675039833022,0.301003399578836,-0.155179884492812,-0.421063821676662,-0.869478703658583,0.010268730713575,-0.296718973049122,0.432684402065769,-0.489622286359984,0.0776975614073518,0.0311756251111557,54.59,"0"
46189,1.36191504508482,-0.728927512896882,-1.53566444707725,-1.73488078736011,1.64462770980733,3.00875466351706,-0.604460160946186,0.653234851113358,-1.25788799862439,0.708303696694892,-0.152009121896913,-0.201255006172333,0.273767769490699,0.426271110757211,0.893994589536705,-1.05385582229166,-0.443717421390317,0.790314249191141,-0.126192736986453,-0.245888715147425,-0.826394214875707,-2.24003973293284,0.207507669276065,0.970574115807379,0.129202533437156,0.633560691591819,-0.0829991036096498,0.0111631378840716,61.98,"0"
46190,-2.94963315593583,2.57793567429385,0.244730043286794,-1.92346254218751,-0.413856560857598,-0.669921352099439,0.492186266951735,0.12800937710848,1.69088458319166,2.78146884483719,1.92403981457552,0.959928686079307,-0.00487489582929005,-0.601649469732471,0.0799225194031493,0.052822966197087,-0.67923644487833,-0.667972402941791,-1.12125633732914,1.14694256309265,-0.247795353790462,-0.030905752867722,0.0948263764831116,0.238880514193035,0.0669802623166232,0.712879035203954,0.278321552300575,0.108715118694817,1.46,"0"
46190,1.30399199267465,-0.547722973304129,0.0695152625035461,-0.694107503113266,-0.941107708401545,-1.16089840964315,-0.245395799361294,-0.143898594646028,-1.16054407626158,0.836845513682911,1.47991787154315,-0.5570088454657,-1.49721844259916,0.603638536705886,-0.0718263172247198,1.09402741261702,0.294421178817289,-1.2932664692285,1.00556387724234,0.0473818922894562,-0.0986258156044262,-0.609887916190784,0.0932658789539856,0.472968971074607,0.286295945783737,-0.512446553572907,-0.0402787348924202,0.00722662019968966,49.69,"0"
46191,-0.815230880501233,0.297442031895688,0.918173076038636,1.09283091596706,1.32334434440565,0.593668672664534,0.471480387994298,-0.0334870403057033,0.191438655410232,0.298983766546255,-1.88718858817659,-0.747513293875765,-0.635237273952141,-0.161404080440459,0.484208043555576,-0.848492276628231,0.0504012810650192,-0.179065932772124,1.28847346864545,0.0976341110871295,-0.205094589728312,-0.0507543079168557,-0.41419569777256,-1.31687649566484,0.0233725404706406,-0.168004240721335,0.226081849454012,-0.0722387976161077,51.6,"0"
46192,-0.600828838449602,0.885595258237217,1.13108443170101,-0.595289771239582,0.503154914474016,-0.83164360129751,0.723731826009325,-0.22980199250934,-0.266844151327776,-0.464515788252871,-0.840121410567384,0.260910882456249,0.912860758906927,-0.165037166246953,0.252184952237428,0.585385903360065,-0.975947853782581,-0.251900663565502,-0.754672893773115,-0.190881076880454,-0.00375989245164474,-0.0846168498616435,-0.222028178516362,-0.0823190072975639,-0.0714571812829787,0.0800648639859248,-0.237596748439836,0.0162797903485759,4.7,"0"
46192,-2.12141071707149,-2.071555315461,1.39125352960951,0.742342560498289,1.2764849196767,-0.969952990931075,-0.35969136724931,0.336593286422736,0.128129038317549,-0.482360053090868,0.281653019668604,0.431078631508209,-0.655283421119427,0.177406972305749,-0.792761597132046,0.506671572738405,-0.917104819737498,1.00735778082137,-0.526813675238914,0.786251914357254,0.586745115748372,0.780764629936452,0.713793772552139,-0.0247778922302656,-0.295761895958465,-0.499421557152835,0.0604886698916147,0.23973023839034,223,"0"
46193,-0.97854117902965,0.777778433781362,1.22450898191586,-1.33729110889253,-0.469745483391187,-0.518499848665189,0.056457932211325,0.547500951741616,0.264337573689993,-0.184686410497588,1.31146854622442,-0.0150002488361036,-1.8496019575424,0.539313763024746,0.254081253943417,0.597049040722733,-0.436642631524464,-0.182638252844588,-0.922284605947207,-0.0476205062866807,-0.0767880462110557,-0.142326062776582,0.0953717639828764,0.212238258746836,-0.38648941915871,0.708277993110213,0.00082179375989129,-0.178297734074004,4.5,"0"
46193,-0.991795515232089,0.628971447632577,1.44077339666532,-0.8858247464682,-0.58947551502055,-0.939084109172354,-0.169596316067015,0.60496953066613,-0.319188872714787,-0.616657477740545,1.22405522249311,0.679262301099054,-0.443093626665762,0.508258605434634,-0.0239869705835317,0.985231355677103,-0.643321730375439,0.169108870417985,-0.416906627729276,-0.00822062499634504,-0.0496895363425368,-0.399520356198874,0.0867507505128967,0.537545330683958,-0.321474606928689,0.629448095749437,0.0485107289506573,-0.0507112475215689,7.74,"0"
46193,-1.2539371089157,0.755521204428105,0.0150705648850556,-1.54223243484757,-0.995129813490439,-1.0283173600056,-0.411348857339963,0.872011593301733,-1.32270498441146,0.342305586215099,0.217476140362122,0.188582805826528,-0.992039052556381,0.842131446040472,-1.40902984038549,-1.19475913525705,0.168112877467769,1.37899039785071,-0.791881304642447,-0.580090264034272,-0.256888147448571,-0.341738884698713,0.0629891502277505,0.330557812514355,-0.584641717161185,0.830921198270472,0.206846573432823,0.116944661073304,7,"0"
46194,-0.853176791844834,0.935486403229282,2.26010898012692,0.696517317221697,0.0472056107863799,0.085900144837366,0.253444953121298,0.348455570824434,-0.714318687444806,-0.0731370814350786,1.62299095332363,0.478804293692255,-0.553570661616572,0.476205080788279,0.998808417942919,-0.153647223558638,-0.114173225329219,0.10136938947274,0.351013397530813,0.175076295131314,-0.083593467234254,-0.224391595259575,-0.0899887051425541,0.164182340294283,0.0477171217952415,-0.470689409157983,0.343699903129871,0.140786902825203,5,"0"
46194,-1.70285411038898,-1.25557224258877,1.39054910165372,-1.41385413637205,0.00695573906457343,-0.775479785813532,1.5287955275642,-0.636659376776022,1.41513594282343,-1.3234329300093,-0.132299811145547,0.170050150480679,-1.06432667150889,-0.355991291908573,0.242756626214184,-1.25174621137302,0.131699980413004,-0.843748462934434,-0.0702000994149684,-0.242344190595422,-0.228934218164731,0.0132618914992392,-0.184821773128199,0.443145687599965,0.0815941469720982,-0.823365729343316,-0.0267124725543559,-0.472314683507791,325.62,"0"
46195,-0.81437959199646,1.0690683764074,0.868781816264972,-0.026149336419554,-0.202218805377697,-0.303222284411922,0.0367208705970049,0.753940006325345,-0.52525665609121,-0.55594423080009,1.21914172584094,-0.200448092787827,-1.90814492610122,0.510487303165679,0.627040426567684,0.503862484051814,0.317637179054125,0.194705599723979,-0.152727147176293,-0.113312227508124,-0.156438046612756,-0.641735928411547,0.0976597755597226,-0.0890813991217307,-0.303823947168697,0.0926572994840887,0.118396977802753,0.0103418773787876,10.99,"0"
46195,1.34203462594474,-1.33257215157262,0.812618897829075,-1.3966933156261,-1.8035481559515,-0.163049493336258,-1.43899180059315,0.17291991616672,-1.73321025777151,1.57224285731811,1.40636264523037,-0.625750989968143,-0.599310540635729,-0.0342736201024369,0.478015157112537,-0.275014991288214,0.54467388386711,0.423275495500986,-0.590481598863406,-0.354296662513682,0.0533545595088287,0.451639184856345,0.0132818324389389,0.192408276431388,0.190537057875489,-0.0829988839912051,0.0507930269613253,0.0176653534957029,42,"0"
46196,1.44650977194263,-1.40852266476916,0.996297422612513,-1.19873966508881,-1.97005182302377,-0.0902320008582368,-1.58912219782079,0.0834691883546567,-0.908383648044768,1.2613117548849,-1.43688246666378,-1.13877065811206,-0.0794387451152251,-0.865952692459193,-0.12800422173851,-0.3075092622361,0.583182726013455,0.290503881128968,0.103614673385517,-0.318492124094311,-0.269452095076505,-0.277609056823851,-0.00643093981256923,-0.142243349330284,0.285835049615243,-0.164243196388508,0.0705835971891691,0.0298026498689476,34,"0"
46197,1.30472139499021,-1.05670693045373,-0.766256766106093,-1.76405740035595,1.07035049761247,3.46747151869178,-1.35809191741296,0.882045820589371,-0.663929339575671,0.619584427814806,-0.0173165445706184,-0.692183293221427,0.319674336479359,-0.222452618052237,1.17135162557983,1.7460546227225,-0.38299537222233,-0.747930277784393,0.759403612099171,0.3513129423409,0.111896673007087,-0.0617130766657606,-0.0533065218546393,1.01261779677696,0.404679691810467,-0.290251208049254,0.0203060279492235,0.0324828206931597,79.19,"0"
46197,1.03535418772997,-1.50955468467342,-1.18308173040367,-1.4633730456874,1.12663645568928,3.58076947886419,-0.945249510285973,0.815598178391355,-0.535730208545827,0.437903697651721,-0.34757542928364,-0.47201223918243,0.0614873589869753,-0.329326474899992,-0.204759281597358,1.02632837465821,0.150787640000548,-1.29482878997111,1.24718522282037,0.598944521191944,-0.014358886497594,-0.589842498912307,-0.189065659676683,1.02644127765013,0.523771823266084,-0.339848839968769,-0.0161710442122364,0.0471725149394167,219,"0"
46198,0.842598823157884,-0.991829936987454,-0.353504073414415,-1.0031022020903,-1.00576310182325,-1.63238399778271,0.521922195650794,-0.429970908635308,1.27854709800383,-1.18951200785324,-0.0919942393244602,0.648708824693464,-0.520941825782642,0.421007931255391,0.78260190593928,-1.13000177127798,0.377223609756656,-0.460588508119475,0.830752065409436,0.357199086743185,0.122654126126864,0.028647580016066,-0.337920054476635,0.789802589681091,0.67293149111845,0.0505004727731143,-0.0616466960865474,0.0469426800394289,249.45,"0"
46198,0.861576963694656,-0.471428037218781,1.09278632978789,1.26199700522341,-0.679988954539131,1.01911145114331,-0.757514556830109,0.519406696896039,0.569555003794468,-0.0161821359730397,1.2915292730201,0.735790296584702,-0.882817791517045,0.1851150792575,0.494704194959661,-0.0578251826736888,-0.0568912123476866,-0.0845030246822989,-0.942842082898082,-0.0589551393145293,0.276024973603834,0.757296286856235,-0.109195791455036,-0.277210373605398,0.266015271969313,-0.207628064951763,0.0744545346822338,0.032877186933612,95.75,"0"
46198,-0.950155067637778,-0.105399568333991,-0.643891379816148,-2.68379487987509,1.76034682528467,3.17334739120436,-0.536982166424762,1.32620521968029,-1.3108514761413,-0.105557956668497,-0.644210666740963,-0.712074985297367,-0.0333322115526974,0.000780569741608061,-0.612111765842294,1.34072265467495,-0.0628194720063886,-1.08648246512044,0.562543467100172,0.359845382005373,0.118512829812456,-0.0449054658214613,0.0133907938030935,1.00226365004088,0.115005606621246,-0.433797648241698,0.221875965286756,0.0894232034912404,64.34,"0"
46202,1.12765107419433,0.112447405001119,0.126335099196823,0.531734419546476,-0.160079797578697,-0.566838426819336,0.20252265209247,0.0109830245070336,-0.315167767360906,0.0986435112012466,1.71386713385014,0.590130731523353,-1.12491525197441,0.924201889568812,0.417046179272535,-0.0650209713320744,-0.108594904215204,-0.749625301580174,-0.0713085495455855,-0.150549436380021,-0.296977267397275,-1.00118153225879,0.187447404898264,0.176029370477935,0.111465475471825,0.0155276615818039,-0.0528070983907326,0.00253423622161524,31.31,"0"
46202,1.48932454755021,-1.22439703387393,0.570338334856693,-1.40360312439579,-1.70595514174683,-0.540196889036574,-1.29361151628099,-0.0655454982096594,-1.4287538789423,1.44373053981654,-1.11230669735365,-1.54517061016427,-0.215595299307297,-0.344743601874745,0.976733078820737,0.0399523123027639,0.244680910933518,0.583159386551471,-0.25532502318793,-0.315059911236757,-0.0898427219081379,0.0648366732304132,-0.0714835993192113,-0.146033567177243,0.36821942175454,-0.0716208151742742,0.0412068293341733,0.0241924644642588,34.8,"0"
46203,-1.29234035090865,0.148849221828012,1.74030244867101,-1.57377995277437,-1.04429487865863,-0.642234082718782,-0.335481525696055,0.652380452575271,-1.1761358623186,-0.147841808881703,0.718815352607365,-0.435960894000261,-1.48524510280108,0.110005022811406,-1.58803944031529,1.14175244327601,0.499031111881593,-1.04672884548447,0.624091872498716,0.127249251530415,0.0397605548510123,-0.145033977851953,-0.12039860608723,0.493701185430436,0.445948869704194,-0.425237361556032,0.137334226291758,0.0140482578527163,37,"0"
46203,1.07053951806155,0.308707470959104,0.971128775776009,2.78251653895218,-0.359166391548141,0.137427891651162,-0.132737092427328,0.120360703603951,-0.183378790002139,0.476986265078557,-0.548521361902523,0.224733038332017,-0.456936583637083,-0.0848746914462779,-0.63854810954897,-0.278420551804772,0.264099043708954,-1.04189137892947,-1.09900319170637,-0.214217563233825,-0.0275576737044076,0.109380071460686,-0.0153914570876301,0.419639055223684,0.496361403936529,0.0865427090962202,0.0217751958481997,0.0215679391404978,14.88,"0"
46203,-0.714646089102317,-2.85173848847481,0.565991945570777,3.52606301199498,-1.59950766581429,1.37827018322001,0.37094188811405,0.270864231313047,0.146450050941129,0.105725521732693,0.677500620860507,0.960833193340923,-0.564651171104895,-0.193021854694806,-1.78715496785891,0.0141565934927742,0.158021469921197,-0.0902177759501883,-0.993947196015395,1.57591877571287,0.649925052392388,0.177043382830918,-0.868892725086262,0.31331789689795,0.143506254087918,0.118763048626936,-0.110273824495159,0.170138899790984,894.17,"0"
46203,-0.405043852295709,0.994990898274127,1.37612488346887,0.101587627290279,-0.0649689171678696,-0.737001205528376,0.538769909665154,0.125441151110183,-0.206099999554344,-0.512884679747693,0.0599173136587147,-0.638711213274171,-1.37482056370138,-0.0999282824823728,1.27707746406309,0.0609762010378889,0.486361387582505,-0.521060526716448,-0.562263217357765,-0.023507609126314,-0.232139939168219,-0.630561063751796,0.0673583238960203,0.310421730715648,-0.325617861051012,0.0861805023424628,0.253984722284106,0.0950012952203101,1.29,"0"
46203,-1.01304699866107,-0.380015373101146,1.81809123154801,-2.81412910733457,-0.653132166891917,0.31938288839519,-0.707081835186314,0.371193544774033,-2.09073246064652,1.29878022131179,0.52638946618597,-0.933235839053496,-0.0287462849319276,-0.46723482864573,-0.0496939038290682,0.103033929888982,-0.0483718116939072,0.711768402575112,-0.797984890758186,-0.0543396236515007,-0.0595862736864774,0.291432172932462,-0.311652155560981,-0.694647281373772,0.45314850778321,-0.108163715435591,0.415052542879164,0.208919264874292,22,"0"
46204,1.19118364967094,0.116668585735293,0.11065140708023,0.493817153223571,-0.402518157037277,-1.08919119516676,0.232081389465941,-0.0979330800487908,-0.203740388380804,0.155583074861541,1.38263885074494,0.129897020740924,-1.80048854588362,1.03512271528001,0.234753241930542,0.245854084902681,-0.32732328848614,-0.239620210170905,0.326986771773775,-0.173334110430608,-0.327835174678873,-1.13999820247477,0.164800707254883,0.477059976206525,0.164074004932213,0.112378634012378,-0.0819098532097516,0.000678232488063305,23.95,"0"
46207,1.31869061288216,-1.37400842654403,0.266557220436399,-1.57439611344861,-1.31320324973163,-0.0505659898534968,-1.04177285945635,-0.0157856619953655,-1.99377597250824,1.52753265205768,0.544886115241041,-0.29034274936927,0.889455741048915,-0.266795873577159,0.100722686496939,0.261419780375937,-0.152740642262032,0.681795779498554,0.341274864220936,-0.0540604691279184,-0.307662637690959,-0.790561097965889,-0.0351073645952145,-0.568006464715977,0.187872228143798,-0.386215701190122,0.0201043652036573,0.0297282497455436,117.7,"0"
46207,-0.0232930612130871,0.44068713541151,0.924704795073306,1.05312300898349,0.481379446312225,1.67337634421786,0.240746740742314,0.436788546222327,-0.265710133918913,-0.258086303081212,0.3417829547641,0.993264329321556,0.880061395242993,-0.0786331294010846,1.31410360389922,-2.31488762452791,1.71905273396582,-2.3603359946582,0.332426152031606,0.105402132011094,0.126602933186069,0.760520814239871,0.397038808376253,-0.890348921415758,-1.61918154185277,0.405066789694114,0.325632839516272,0.240864176264767,53.05,"0"
46207,-1.18319406294923,0.952666105403266,1.80463702359634,-0.256423037893524,-0.385435403303352,0.305740630490363,-0.290928974852334,0.910031539412938,-0.414618883098769,-0.50328635725846,0.749579758253797,-0.198497365635312,-1.56054594814063,0.778839299805697,0.894678604770532,0.629536113238892,-0.307359520489677,0.442199691770938,-0.0429603664626784,-0.0540419529268732,0.00409545450323541,-0.159159145217732,-0.150304738953116,-0.339276792979104,0.0423294972123738,0.303635854762072,0.153795950815332,0.0430031293959287,4.99,"0"
46208,0.768818658973104,0.0843485421076184,0.269696336501317,0.569995302758337,-0.125082871209803,-0.076535233992615,0.677739082075795,-0.149302150320087,-0.184812958376182,0.351059141145083,1.66307522811827,0.892137712563494,0.226188338105137,0.160580361245416,0.506552652390947,-0.151315670051161,-0.346500821958203,-0.302930415119833,0.261662800779574,0.172866934606152,-0.00261251874287934,0.0466311047535213,0.577483985629444,-0.00128615540744056,-1.14452065147864,0.0291034585215913,-0.245676652452801,-0.357490183603444,101.44,"0"
46209,-0.355586833581861,-3.55356805105015,0.0663855729705789,0.013935061159718,-2.18547864216086,0.354087217091334,-0.0371348876724677,-0.100352564400078,-0.568327822737206,0.243218659534334,0.999526258007967,0.611830276315523,1.2391452413199,-0.512240315074941,-0.302473334834673,1.55221702963734,-0.0838317294413046,-0.348999172411574,0.588757257993904,1.93750366182722,0.878659639819837,0.622792118144453,-0.940087015113399,0.131395500454288,0.17884508376244,-0.140020379222517,-0.114365595040378,0.1666761498694,887,"0"
46209,-1.69300232385583,0.48887622022494,1.05356143732134,-1.9239640117566,-1.57884661563513,0.286821545010377,-0.815178861717544,1.20873814070905,-1.1731823992126,0.03222944372137,0.702782172601865,-0.29849921904704,-0.373898550504296,0.271433055084664,0.0798773330142362,1.91792266547309,0.0683857758947688,-0.461897417697635,-0.336761832397165,0.0968185270061455,0.517397601455737,1.25593153760391,-0.167427354840082,-0.297406803606236,0.15478618115909,-0.138949448785876,0.256775600897179,0.038360699350883,99,"0"
46209,-1.18300262429171,-0.745314705026946,1.74801402248199,-1.85070299751937,-1.62839617022767,-0.385995376614866,-0.914536912214635,0.618871896403411,-1.62360538395872,0.396965236777165,-0.861772721373402,-0.392709793214264,0.0208596451557544,-0.782017872292678,-1.79568654049459,-1.29741745127389,1.53663839303034,-0.780765219468942,-0.879141825240319,-0.193454532943389,-0.074903990307562,0.217761905456656,0.0885538972891075,0.600512501168729,-0.0148716042209909,-0.255189985577185,0.272692016078531,0.0648116136064253,64.11,"0"
46209,0.955414732693302,-2.32816716704188,1.0315093771665,-0.784197955451367,-2.33803393000192,0.667217747129492,-1.56543339987984,0.301711013261075,-0.557635720979088,1.1066758080518,-0.201132152295052,-0.107645951652139,-0.632323299657188,-1.11116573014914,-2.73766771315837,-0.958892074517169,1.09577499163803,0.248354014408489,0.915561379343857,0.0541052396431698,-0.309019853577812,-0.637152426163656,-0.181673315188642,0.0110492628892546,0.265605961954123,-0.22969724118463,0.0446953701587174,0.0532607290721073,240,"0"
46210,1.0254092495156,-0.657744687559911,1.06351672485161,0.130646997525537,-1.05152766792287,0.416350572971588,-0.80144757686702,0.357609794809359,1.01841488647478,-0.335388620162646,1.03171851749736,1.06222253020674,-0.663096156350778,-0.210979746933001,-0.685113159852719,-0.183255269679777,0.203859415891618,-0.514777104988383,0.384998235264142,-0.027811743742173,-0.129705704246465,-0.258043156958314,0.0582380560316256,0.0925387016226443,-0.00352397841412337,0.950868060339746,-0.0343744538630846,0.00862979817491683,60.17,"0"
46210,-2.83094967718108,-3.92541367966104,2.39533854688842,0.645639663097695,2.49916979247355,-0.786981109039429,-3.11889029146551,1.07412143746716,0.331206856290685,0.258429168016198,-0.0962813575550499,0.522618215519313,-1.8543431101853,-0.416758290627823,-2.56533280273542,-2.49814933243714,0.863547622035757,0.735718167672449,-1.33468752337375,0.0715761561262413,-0.131694356720608,-0.538570037149241,0.788052468717037,-0.390132854164019,-0.763032273756648,-0.657352689819131,0.175140098222813,0.255248698308454,1.18,"0"
46210,1.20561892208037,0.275143727875747,0.140829107448516,1.20020149668392,-0.0291703393412226,-0.436380033541033,0.209065401762489,-0.0847316642804685,0.166431652244016,-0.0932679214867227,-0.463104788310687,0.239067417416678,-0.496084820662821,0.349546746359938,0.317243667633677,-0.695923043699317,0.201352478941324,-0.838948321836591,-0.43126478661369,-0.225565979349232,-0.0120066950950007,0.157817661718398,-0.11391099324478,0.081805942812051,0.762160894284946,-0.245334695121953,0.0254790375844871,0.00900029781532447,0.76,"0"
46210,-0.427236406682315,0.879237813040279,1.41414557000601,-0.212380773474626,-0.000393408805467069,-0.419027738004028,0.485623688626819,0.19430591330837,-0.385499947005997,-0.0944200603305033,0.7236376456447,-0.338385933406138,-1.62632034572491,0.642901102249253,0.350492154430604,0.568343299770686,-0.671782057565557,0.451014903930676,0.440032841545546,0.0102796244727478,-0.218077749300458,-0.676578562279559,-0.0597332478731493,-0.0660561652853331,-0.235646784461416,0.0799103538683843,0.250992116368532,0.103728964906745,1.78,"0"
46211,-0.681556307422549,0.0290527028332856,2.13071969839723,-1.79970950375799,-0.802418839991724,-0.230914732217982,-0.19452393180932,0.195012727312479,-0.878278453648914,0.0246896801463279,-0.333591700955967,-0.855736487149629,0.153286566491335,-0.589584999146596,0.731513178731152,1.33674474824789,0.0842082418877163,-1.2004347068699,-0.709622397820728,0.256918665991589,0.464423567134098,1.30762338122103,-0.184106086041303,0.110269060807165,0.0735963222717219,-0.154440689497281,0.35070372837242,0.170319796911817,39.9,"0"
46211,-0.528810801204189,0.99996282905692,-0.658382908114083,-0.238191119345674,2.36951390767741,3.41455497259166,-0.14188434658944,1.25920538219346,-0.958793623221025,-0.383238563873299,-0.451877179833656,-0.149981049886101,0.0213812075646241,0.809516051103385,1.16347710797808,0.123272654989507,-0.51705359709887,0.59864603723502,0.797827673177115,0.0313037114635205,0.153679863419793,0.187990479649131,-0.142192866541094,1.00727705559241,-0.074768130910696,-0.317731890688034,0.0510501927057189,0.0853055172623504,10.89,"0"
46211,-2.47345024969585,0.301547656734474,1.7406148587462,-1.08630921323716,-0.80013024738177,0.167218002243514,0.105175665193013,0.289191534740218,1.01227107822734,-0.148861693033122,0.352047820645509,0.59943193212272,-0.653980534627072,-0.641321324264922,-1.43020794173236,0.419799754086736,-0.490189968649884,0.0222312224495587,0.272103259772582,-0.340082774367626,-0.310715579378291,-0.396823583556805,-0.638235913924372,0.0863172612790627,0.0651068017409648,0.717908493516272,-1.02886935911514,-0.772417945182872,97.99,"0"
46211,-2.06062169767993,0.523855034008271,1.84344966220479,3.06299223311983,0.117869048736553,-0.395943265241731,-0.168543201123391,0.118654078815421,-0.998314162989732,1.10790663577853,-0.674815825917773,-0.900501077271279,-0.715512856603681,0.349347712704784,1.68114283248025,0.231646526813845,0.0465851689370305,0.214759751811067,0.857535920401447,-0.235057239233072,-0.0792118312915981,-0.287973286609075,-0.575987750709223,0.38503168163356,-0.162558657841496,0.0759346273342907,-0.638321535032726,-0.185557014825713,18.96,"0"
46211,0.924650597663007,-0.451691750475561,0.893314762559285,0.679742421919042,-1.05052418936655,-0.588073059181401,-0.225491485971746,-0.111100838371909,0.367800036990096,-0.195222316682442,-0.206912786796733,0.598732141036724,0.964994539103289,-0.139104124009426,1.33981026444144,0.643119449775184,-0.609867735167175,-0.0579405686360329,-0.42749495859588,0.282148002681753,0.0976966674149678,-0.0134290940689193,-0.0817231941337341,0.450151605417968,0.120103194312175,0.372448666260733,-0.0308265486557894,0.0549036697293367,159.63,"0"
46212,-1.72320816773159,1.60892682074208,-0.0177392979246191,-0.497557947321157,0.769432332082011,0.386606620003,0.685793695457494,0.0855309509547192,0.0757661591261327,0.731828884401757,0.386910716261216,0.568364279328419,0.0418694615804119,0.197266680475314,-0.146342240026977,0.49725532311261,-1.10945210409947,-0.269862940840137,-0.371333902120973,-0.348949032043067,-0.298558081096339,-1.12723599785872,0.176677654165885,-1.25644827167993,-0.545852595699586,-1.13394318435828,-1.17509636001724,-0.10162521890034,20.5,"0"
46212,1.47806458921507,-1.03012604669933,0.966802098377389,-1.24433149804143,-1.95986428830843,-0.980621443101122,-1.21749272874218,-0.18653841760533,-1.6855644385761,1.41402314769313,-0.147486964645533,-0.562367621556254,0.976186984332529,-0.567592680143274,0.767323535619918,-0.26580632004872,0.466510634264987,0.145772531418361,-0.567172258001307,-0.303402875279207,-0.0346689064356161,0.337715700417367,0.035758646281185,0.728505732197011,0.312603989447425,-0.125326529794318,0.0554128304999928,0.0314480272233255,11.2,"0"
46212,1.15061385954957,-1.59162934787868,0.764598210556519,-1.1666917932925,-1.97804624756733,-0.480478980195513,-1.14123374881253,-0.0528405172345399,-1.61306723797322,1.31976959436986,-0.0282426149760538,-0.797909539581889,0.365666926663638,-0.383038643618378,1.10446349236607,-0.510724107072833,0.785188342482099,-0.198383079354482,-0.968788774665639,-0.0762920882658049,0.0749796423640066,0.325353185607593,-0.0572830341998866,0.394993636847253,0.164566222520515,-0.108633308026406,0.0402229749299864,0.0521505726535089,158,"0"
